1.900000000000000000e+02 5.103602557743490252e+03 6.656600955618009463e-01 9.855543541742867175e-03 -2.212667039246365874e+01
1.910000000000000000e+02 5.119426441952795358e+03 6.602811626467239847e-01 9.972512241522023951e-03 -2.108802307334300252e+01
1.920000000000000000e+02 5.134710309910160504e+03 6.554933003021752302e-01 1.009017664387078239e-02 -2.002595632570579554e+01
1.930000000000000000e+02 5.149447451726327017e+03 6.513308222136442449e-01 1.020852799797589659e-02 -1.894081500597195955e+01
1.940000000000000000e+02 5.163646013784315073e+03 6.478302621552486373e-01 1.032755740827691511e-02 -1.783309247686295151e+01
1.950000000000000000e+02 5.177291856895033561e+03 6.450281453914932239e-01 1.044725583936838113e-02 -1.670305918672183765e+01
1.960000000000000000e+02 5.190385697966793487e+03 6.429609885903615485e-01 1.056761412031702492e-02 -1.555120836733792977e+01
1.970000000000000000e+02 5.202928253234935255e+03 6.416667854139752603e-01 1.068862294736295897e-02 -1.437788461322207922e+01
1.980000000000000000e+02 5.214920238204170346e+03 6.411820351060705248e-01 1.081027288578033894e-02 -1.318350672888193031e+01
1.990000000000000000e+02 5.226340082552635067e+03 6.415432280974389112e-01 1.093255437029178566e-02 -1.196841915856651184e+01
2.000000000000000000e+02 5.237203356901255574e+03 6.427868459488413899e-01 1.105545770457565247e-02 -1.073318911701019296e+01
2.010000000000000000e+02 5.247495923727571608e+03 6.449509646736899526e-01 1.117897306045388499e-02 -9.478080664845409231e+00
2.020000000000000000e+02 5.257211097367759976e+03 6.480689222936263372e-01 1.130309047110330742e-02 -8.203705446464210738e+00
2.030000000000000000e+02 5.266327340712158730e+03 6.521749083726813279e-01 1.142779983328289992e-02 -6.910297662070732372e+00
2.040000000000000000e+02 5.274852829237174774e+03 6.573023606251635620e-01 1.155309089830410321e-02 -5.598388552697461940e+00
2.050000000000000000e+02 5.282758595880985013e+03 6.634854505696712312e-01 1.167895326743176657e-02 -4.268434979397881968e+00
2.060000000000000000e+02 5.290052814584848420e+03 6.707568550180974531e-01 1.180537638535525576e-02 -2.920819419958395446e+00
2.070000000000000000e+02 5.296721373540118293e+03 6.791514702542352788e-01 1.193234953271888645e-02 -1.555931677474890140e+00
2.080000000000000000e+02 5.302757588647675220e+03 6.887026978712126324e-01 1.205986181829897530e-02 -1.743842992508828904e-01
2.090000000000000000e+02 5.308191916985940225e+03 6.994431876286542060e-01 1.218790217059746717e-02 1.223277132098517850e+00
2.100000000000000000e+02 5.313010245032768580e+03 7.114078088246535980e-01 1.231645932895637612e-02 2.636484861651272382e+00
2.110000000000000000e+02 5.317220743898982619e+03 7.246306789973928630e-01 1.244552183433746129e-02 4.064680164422356690e+00
